DateTime;Value (Cluster1.OGREY1_G1_KONTROLL_REG_P_SP_SP_LAST);Unit (Cluster1.OGREY1_G1_KONTROLL_REG_P_SP_SP_LAST);Value (Cluster1.OGREY1_G1_KONTROLL_REG_NIVA_SP_SP_LAST);Unit (Cluster1.OGREY1_G1_KONTROLL_REG_NIVA_SP_SP_LAST);Value (Cluster1.OGREY1_G1_KONTROLL_REG_NIVA_SP_TM_PV);Unit (Cluster1.OGREY1_G1_KONTROLL_REG_NIVA_SP_TM_PV);Value (Cluster1.OGREY1_G1_KONTROLL_REG_P_SP_TM_PV);Unit (Cluster1.OGREY1_G1_KONTROLL_REG_P_SP_TM_PV);Value (Cluster1.OGREY1_G1_KONTROLL_AGC_DB_SP);Unit (Cluster1.OGREY1_G1_KONTROLL_AGC_DB_SP)
2024-09-25 10:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,07713620701099833;m;1101,9458333333334;kW;4,999965277777778;None
2024-09-25 11:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,02593101344435722;m;370,44305555555553;kW;4,999965277777778;None
2024-09-25 12:00:00.000;8999,9375;kW;-0,05999958199334263;m;;m;;kW;4,999965277777778;None
2024-09-25 13:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,12639617838876388;m;1805,6597222222222;kW;4,999965277777778;None
2024-09-25 14:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-25 15:00:00.000;8999,9375;kW;-0,059999581993342654;m;-0,10546053985877167;m;1506,2241422222223;kW;4,999965277777778;None
2024-09-25 16:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,0806113180625361;m;1151,5902777777778;kW;4,999965277777778;None
2024-09-25 17:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-25 18:00:00.000;8999,95;kW;-0,059999665326674105;m;;m;;kW;4,9999722222222225;None
2024-09-25 19:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,11103798420760276;m;1586,2569444444443;kW;4,999965277777778;None
2024-09-25 20:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-25 21:00:00.000;8999,9375;kW;-0,05999958199334263;m;-0,03824342989995389;m;546,3347222222222;kW;4,999965277777778;None
2024-09-25 22:00:00.000;8999,9375;kW;-0,059999581993342654;m;-0,10381835933136777;m;1483,1194444444445;kW;4,999965277777778;None
2024-09-25 23:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-26 00:00:00.000;8999,9375;kW;-0,059999581993342654;m;-0,2430410652780261;m;3472,0152777777776;kW;4,999965277777778;None
2024-09-26 01:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-26 02:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;261,72092444444445;kW;0,041666666666666664;None
2024-09-26 03:00:00.000;8999,95;kW;-0,059999665326674105;m;-0,12413799787192001;m;212,808;kW;0;None
2024-09-26 04:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-26 05:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-26 06:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,07724597089800556;m;1165,734008271861;kW;4,958298611111111;None
2024-09-26 07:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-26 08:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-26 09:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,09910823441211276;m;1415,8319444444444;kW;4,999965277777778;None
2024-09-26 10:00:00.000;8999,9375;kW;-0,059999581993342654;m;;m;;kW;4,999965277777778;None
2024-09-26 11:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,07713095701108832;m;1101,8708333333334;kW;4,999965277777778;None
2024-09-26 12:00:00.000;8999,95;kW;-0,05999966532667412;m;-0,06492879055360166;m;927,5541666666667;kW;4,9999722222222225;None
2024-09-26 13:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-26 14:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,09735424833107;m;1390,775;kW;4,999965277777778;None
2024-09-26 15:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-26 16:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;316,59467666666666;kW;0,041666666666666664;None
2024-09-26 17:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,15543878900200167;m;267,1643888888889;kW;0;None
2024-09-26 18:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,10847335925156777;m;185,95433333333332;kW;0;None
2024-09-26 19:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-26 20:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,08602980408075889;m;1829,6496736976067;kW;4,958298611111111;None
2024-09-26 21:00:00.000;8999,95;kW;-0,059999665326674105;m;;m;;kW;4,9999722222222225;None
2024-09-26 22:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,03824255489996889;m;546,3222222222222;kW;4,999965277777778;None
2024-09-26 23:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,08686105406650887;m;1240,8722222222223;kW;4,999965277777778;None
2024-09-27 00:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;1422,9526366666666;kW;5,5949610169034365;None
2024-09-27 01:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,10842970647453833;m;1734,8753333333334;kW;5,59996101611177;None
2024-09-27 02:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,10387572044149554;m;1660,1342777777777;kW;5,59996101611177;None
2024-09-27 03:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,041694721507455554;m;667,1155555555556;kW;5,599961016111772;None
2024-09-27 04:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,10669030372657887;m;435,62636333333336;kW;0,046666665875;None
2024-09-27 05:00:00.000;8999,9375;kW;-0,05999958199334263;m;;m;;kW;0;None
2024-09-27 06:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-27 07:00:00.000;8999,95;kW;-0,059999665326674105;m;-0,13397601159215722;m;229,67316666666667;kW;0;None
2024-09-27 08:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;2956,9363323680327;kW;7,139949810592993;None
2024-09-27 09:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;7,199949809001327;None
2024-09-27 10:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,09744398444064277;m;2004,562;kW;7,1999498090013265;None
2024-09-27 11:00:00.000;8999,9375;kW;-0,05999958199334263;m;-0,10420005376926889;m;2143,534833333333;kW;7,1999498090013265;None
2024-09-27 12:00:00.000;8999,9375;kW;-0,05999958199334263;m;-0,1639800527444689;m;657,9766466666666;kW;0,05999999840833334;None
2024-09-27 13:00:00.000;8999,95;kW;-0,059999665326674105;m;;m;;kW;0;None
2024-09-27 14:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-27 15:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,10101252604613443;m;173,16433333333333;kW;0;None
2024-09-27 16:00:00.000;8999,9375;kW;-0,059999581993342654;m;;m;1904,7155500785639;kW;7,139949810592994;None
2024-09-27 17:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;;kW;7,1999498090013265;None
2024-09-27 18:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,11435715081736944;m;2352,49;kW;7,199949809001326;None
2024-09-27 19:00:00.000;8999,9375;kW;-0,05999958199334264;m;;m;3212,3565077777776;kW;11,563253153016806;None
2024-09-27 20:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,019748166328126666;m;654,5106666666667;kW;11,599919824441807;None
2024-09-27 21:00:00.000;8999,9375;kW;-0,05999958199334264;m;-0,2622688010595189;m;8692,322277777777;kW;11,599919824441807;None
2024-09-27 22:00:00.000;9499,933333333332;kW;-0,05999958199334264;m;;m;4248,1300833333335;kW;11,599919824441805;None
2024-09-27 23:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,0960515677978461;m;613,2144766666667;kW;0,09666666983333334;None
2024-09-28 00:00:00.000;10500;kW;-0,05999999865999998;m;;m;;kW;0;None
2024-09-28 01:00:00.000;10500;kW;-0,05999999865999999;m;;m;;kW;0;None
2024-09-28 02:00:00.000;10500;kW;-0,05999999865999999;m;-0,12234405345822888;m;4479,9784819803335;kW;7,139999810591667;None
2024-09-28 03:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;7,199949809001327;None
2024-09-28 04:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;7,199949809001327;None
2024-09-28 05:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,074041623730715;m;1523,142;kW;7,199949809001327;None
2024-09-28 06:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,10376819266556109;m;2134,66;kW;7,199949809001327;None
2024-09-28 07:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;7,199949809001327;None
2024-09-28 08:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,10161627603578444;m;3071,7456722222223;kW;9,381601009474869;None
2024-09-28 09:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;380,22655333333336;kW;0,052222220105555564;None
2024-09-28 10:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,05863617955036388;m;100,51916666666666;kW;0;None
2024-09-28 11:00:00.000;10499,941666666668;kW;-0,05999966532667412;m;-0,06861069326826111;m;117,61833333333334;kW;0;None
2024-09-28 12:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-28 13:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,08251998469648278;m;2335,8988959497437;kW;4,958298611111111;None
2024-09-28 14:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-09-28 15:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,13414041436711666;m;1917,8518333333334;kW;4,999965277777778;None
2024-09-28 16:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,10524383152915331;m;1503,4833333333333;kW;4,999965277777778;None
2024-09-28 17:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;1482,7681077777777;kW;5,1982970328152165;None
2024-09-28 18:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;232,29439333333335;kW;0,04333333174166667;None
2024-09-28 19:00:00.000;10499,927083333334;kW;-0,059999581993342654;m;-0,13502387268530502;m;231,4695;kW;0;None
2024-09-28 20:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-28 21:00:00.000;10500;kW;-0,059999998660000005;m;-0,019737569106086112;m;33,83583333333333;kW;0;None
2024-09-28 22:00:00.000;10500;kW;-0,05999999865999999;m;-0,07198440154375944;m;4146,751266528322;kW;10,4125;None
2024-09-28 23:00:00.000;10500;kW;-0,059999998660000005;m;;m;2067,16799;kW;5,125476388888889;None
2024-09-29 00:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,19149131616173612;m;2735,590277777778;kW;4,999965277777778;None
2024-09-29 01:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,022852666274906664;m;2234,228401111111;kW;8,76827241162923;None
2024-09-29 02:00:00.000;10499,927083333334;kW;-0,05999958199334263;m;;m;2311,9147866666667;kW;8,700772728851325;None
2024-09-29 03:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;-0,14285765032878944;m;3551,0330833333333;kW;8,699939392334661;None
2024-09-29 04:00:00.000;10499,927083333334;kW;-0,05999958199334264;m;;m;;kW;8,699939392334661;None
2024-09-29 05:00:00.000;10333,261805555556;kW;-0,05999958199334263;m;;m;7207,386973333333;kW;11,575753153016807;None
2024-09-29 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,095372373365045;m;2724,925;kW;11,599919824441807;None
2024-09-29 07:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;11,599919824441809;None
2024-09-29 08:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;;m;;kW;11,599919824441807;None
2024-09-29 09:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;-0,1118424980827;m;3560,7557144444445;kW;0,09666666983333334;None
2024-09-29 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;126,43366666666667;kW;0;None
2024-09-29 11:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,05683173513685277;m;97,42583333333333;kW;0;None
2024-09-29 12:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,08671648462454278;m;148,65683333333334;kW;0;None
2024-09-29 13:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-29 14:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,09547465114106944;m;163,67083333333332;kW;0;None
2024-09-29 15:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-29 16:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-29 17:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,1296049977782;m;4717,229657023793;kW;8,627439393926327;None
2024-09-29 18:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,11644878967040165;m;2894,58425;kW;8,69993939233466;None
2024-09-29 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;8,69993939233466;None
2024-09-29 20:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,1417302614592272;m;4564,668758888889;kW;8,501607637297223;None
2024-09-29 21:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;8,499940972222221;None
2024-09-29 22:00:00.000;9999,944444444445;kW;-0,05999966532667412;m;-0,01973581910611611;m;479,29847222222224;kW;8,499952777777779;None
2024-09-29 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,0753070681534661;m;1828,8859722222223;kW;8,499940972222221;None
2024-09-30 00:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;318,0701544444444;kW;0,23084819444444443;None
2024-09-30 01:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,0975136927727811;m;167,16633333333334;kW;0;None
2024-09-30 02:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,07253574875652999;m;129,49166666666667;kW;0;None
2024-09-30 03:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,025831652334949443;m;44,282833333333336;kW;0;None
2024-09-30 04:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,13833584485075054;m;5330,467923188686;kW;8,032444127822352;None
2024-09-30 05:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;8,099944130997354;None
2024-09-30 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;2405,299714478432;kW;8,397441292019312;None
2024-09-30 07:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,0910728178831961;m;2185,7476666666666;kW;8,399941285669314;None
2024-09-30 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;2810,8449355555554;kW;8,499107635713889;None
2024-09-30 09:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;;kW;8,499952777777779;None
2024-09-30 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,13055096998420557;m;3170,523611111111;kW;8,499940972222221;None
2024-09-30 11:00:00.000;8675,68888888889;kW;-0,05205413217079103;m;-0,04373502702803444;m;1062,1458333333333;kW;7,374335555555556;None
2024-09-30 12:00:00.000;9574,611111111111;kW;-0,05744766538366877;m;-0,22151810731365779;m;470,02598666666665;kW;0,0006611111111111111;None
2024-09-30 13:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-30 14:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-30 15:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,09395049838941999;m;161,058;kW;0;None
2024-09-30 16:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-09-30 17:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;-0,05508970738893833;m;94,4395;kW;0;None
2024-09-30 18:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,07600560980815778;m;3509,2456838895782;kW;8,32995295551045;None
2024-09-30 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;8,399941285669314;None
2024-09-30 20:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,08667574851412999;m;576,81786;kW;0,06999999682500001;None
2024-09-30 21:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,10209315102760942;m;175,01683333333332;kW;0;None
2024-09-30 22:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;0;None
2024-09-30 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,11604278967736165;m;198,9305;kW;0;None
2024-10-01 00:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;1659,2748103255362;kW;4,958298611111111;None
2024-10-01 01:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-10-01 02:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,14232594200457113;m;2033,2277777777779;kW;4,999965277777778;None
2024-10-01 03:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;;kW;4,9999722222222225;None
2024-10-01 04:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,016199749722289998;m;231,425;kW;4,999965277777778;None
2024-10-01 05:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,08328366523894665;m;1189,7666666666667;kW;4,999965277777778;None
2024-10-01 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,13351760882223776;m;1904,118888888889;kW;4,999965277777778;None
2024-10-01 07:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,09397801227783723;m;1342,5430555555556;kW;4,999965277777778;None
2024-10-01 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,03476841607063667;m;496,69166666666666;kW;4,999965277777778;None
2024-10-01 09:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-10-01 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,0821346930364211;m;1173,3527777777779;kW;4,999965277777778;None
2024-10-01 11:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;4,999965277777778;None
2024-10-01 12:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-10-01 13:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,10406715099376944;m;1486,673611111111;kW;4,999965277777778;None
2024-10-01 14:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;-0,008599208185918333;m;122,84583333333333;kW;4,9999722222222225;None
2024-10-01 15:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,07818027643754444;m;1116,861111111111;kW;4,999965277777778;None
2024-10-01 16:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,136350372662565;m;1947,8625;kW;4,999965277777778;None
2024-10-01 17:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-10-01 18:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,05508863794451222;m;786,9805555555556;kW;4,999965277777778;None
2024-10-01 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,031105666133426666;m;444,3666666666667;kW;4,999965277777778;None
2024-10-01 20:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-10-01 21:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,1096326370094722;m;1566,1805555555557;kW;4,999965277777778;None
2024-10-01 22:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;4,999965277777778;None
2024-10-01 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,04766863807171222;m;681,2736111111111;kW;4,999965277777778;None
2024-10-02 00:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,19291464947066944;m;574,5578633333333;kW;0,041666666666666664;None
2024-10-02 01:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;;kW;0;None
2024-10-02 02:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-10-02 03:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,08517658187316333;m;146,017;kW;0;None
2024-10-02 04:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-10-02 05:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,016199749722289998;m;27,771;kW;0;None
2024-10-02 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,09410323449791276;m;2741,265473288508;kW;5,5532943502367695;None
2024-10-02 07:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;1257,4230355555555;kW;5,004965276986111;None
2024-10-02 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,08668615129172944;m;3025,66022;kW;5,594961016903438;None
2024-10-02 09:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,043501985365362775;m;696,0317777777777;kW;5,599961016111771;None
2024-10-02 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;261,3408366666667;kW;0,046666665875;None
2024-10-02 11:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,09784483165599332;m;167,734;kW;0;None
2024-10-02 12:00:00.000;9999,944444444445;kW;-0,05999966532667412;m;;m;;kW;0;None
2024-10-02 13:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,07656201257639722;m;131,05566666666667;kW;0;None
2024-10-02 14:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,02906720783503833;m;49,8295;kW;0;None
2024-10-02 15:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-10-02 16:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;-0,13379683103967333;m;229,366;kW;0;None
2024-10-02 17:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,012872222001555555;m;22,066666666666666;kW;0;None
2024-10-02 18:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-10-02 19:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,13840059484964054;m;237,25816666666665;kW;0;None
2024-10-02 20:00:00.000;9999,944444444445;kW;-0,05999966532667412;m;;m;;kW;0;None
2024-10-02 21:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-10-02 22:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,22715466277258667;m;389,408;kW;0;None
2024-10-02 23:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;;kW;0;None
2024-10-03 00:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,02407173569845278;m;41,26583333333333;kW;0;None
2024-10-03 01:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,11247901196067722;m;192,82116666666667;kW;0;None
2024-10-03 02:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;;kW;0;None
2024-10-03 03:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,10180935936580778;m;174,53033333333335;kW;0;None
2024-10-03 04:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,04543291588781666;m;1824,0886905963869;kW;4,958298611111111;None
2024-10-03 05:00:00.000;9999,944444444445;kW;-0,059999665326674105;m;;m;;kW;4,9999722222222225;None
2024-10-03 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,08392367911686387;m;5882,296042222222;kW;8,37160795551098;None
2024-10-03 07:00:00.000;9999,944444444445;kW;-0,05999966532667412;m;-0,133174122717015;m;3687,001461111111;kW;5,028305552380556;None
2024-10-03 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,0008164722082255556;m;3480,1688233333334;kW;8,470779166666667;None
2024-10-03 09:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,15143624740395;m;3668,880722222222;kW;8,429107638888889;None
2024-10-03 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;8,499940972222221;None
2024-10-03 11:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,036462124374935;m;885,50875;kW;8,499940972222221;None
2024-10-03 12:00:00.000;10000;kW;-0,059999998660000005;m;-0,349999994;m;8401,708206666666;kW;8,400555176672222;None
2024-10-03 13:00:00.000;10000;kW;-0,05999999865999999;m;-0,349999994;m;872,8836588888889;kW;0,06999999682500001;None
2024-10-03 14:00:00.000;9999,930555555555;kW;-0,059999998660000005;m;-0,16931570543077834;m;290,2555;kW;0;None
2024-10-03 15:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,12251283123311334;m;2775,1275998104525;kW;8,329941288844314;None
2024-10-03 16:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;2881,1186544444445;kW;8,499107635713889;None
2024-10-03 17:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,08112523472039276;m;1970,1843055555555;kW;8,499940972222221;None
2024-10-03 18:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;-0,060260568411406104;m;1463,4709722222221;kW;8,499940972222221;None
2024-10-03 19:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;8,499940972222221;None
2024-10-03 20:00:00.000;9999,944444444445;kW;-0,05999966532667412;m;-0,08891526236462721;m;524,0480766666667;kW;0,07083333333333333;None
2024-10-03 21:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;0;None
2024-10-03 22:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;0;None
2024-10-03 23:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,13975062260427498;m;4173,093654576437;kW;8,329941288844314;None
2024-10-04 00:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,08092670694601833;m;535,6389;kW;0,06999999682500001;None
2024-10-04 01:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-10-04 02:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,12419156731544612;m;212,89983333333333;kW;0;None
2024-10-04 03:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-10-04 04:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;-0,03983942987259389;m;68,29616666666666;kW;0;None
2024-10-04 05:00:00.000;9999,930555555555;kW;-0,059999581993342654;m;-0,10075527605054443;m;172,72333333333333;kW;0;None
2024-10-04 06:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;;m;;kW;0;None
2024-10-04 07:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,0872276790602239;m;149,53316666666666;kW;0;None
2024-10-04 08:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,07365837373728501;m;126,272;kW;0;None
2024-10-04 09:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,04559430477393889;m;78,16166666666666;kW;0;None
2024-10-04 10:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,1977778021650789;m;339,04766666666666;kW;0;None
2024-10-04 11:00:00.000;9999,930555555555;kW;-0,05999958199334264;m;-0,050164235251152774;m;85,99583333333334;kW;0;None
2024-10-04 12:00:00.000;9999,930555555555;kW;-0,05999958199334263;m;;m;;kW;0;None
