DateTime;Value (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PR_TIME_SP_SP_LAST);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PR_TIME_SP_SP_LAST);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_AUTOSTART_DIFF_SP_SP_LAST);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_AUTOSTART_DIFF_SP_SP_LAST);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PR_TIME_SP_TM_PV);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PR_TIME_SP_TM_PV);Value (Cluster1.OGREY1_INNTAK_RIST_FALLTAP_PV);Unit (Cluster1.OGREY1_INNTAK_RIST_FALLTAP_PV);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PADRAG_G1_SP_SP_LAST);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PADRAG_G1_SP_SP_LAST);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PADRAG_G1_SP_TM_PV);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_MAKS_PADRAG_G1_SP_TM_PV);Value (Cluster1.OGREY1_INNTAK_RISTRENSK_AUTOSTART_DIFF_SP_TM_PV);Unit (Cluster1.OGREY1_INNTAK_RISTRENSK_AUTOSTART_DIFF_SP_TM_PV)
2024-10-24 17:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;55,45906896678961;cm;79,99944444444445;%;;%;;cm
2024-10-24 18:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;62,24959735946004;cm;79,99944444444445;%;;%;22,54496111111111;cm
2024-10-24 19:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;78,63262701139506;cm;79,99944444444445;%;;%;;cm
2024-10-24 20:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;71,98611110598706;cm;79,99955555555556;%;;%;;cm
2024-10-24 21:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;14,718097040910592;cm;79,99944444444445;%;;%;19,197533333333332;cm
2024-10-24 22:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,874490493825309;cm;79,99944444444445;%;;%;;cm
2024-10-24 23:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,391408964354898;cm;79,99944444444445;%;;%;;cm
2024-10-25 00:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;16,392629730222197;cm;79,99955555555556;%;;%;33,70735694444444;cm
2024-10-25 01:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;14,880907974211649;cm;79,99944444444445;%;;%;0,7772736111111112;cm
2024-10-25 02:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;18,94502563387558;cm;79,99944444444445;%;;%;5,098022222222222;cm
2024-10-25 03:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;19,51536995145154;cm;79,99944444444445;%;;%;20,459670833333334;cm
2024-10-25 04:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;40,37085701866762;cm;79,99944444444445;%;;%;;cm
2024-10-25 05:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;8,732433471945019;cm;79,99955555555556;%;;%;19,54234027777778;cm
2024-10-25 06:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,5161697169165995;cm;79,99944444444445;%;;%;1,9384083333333333;cm
2024-10-25 07:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,419994376401665;cm;79,99944444444445;%;;%;;cm
2024-10-25 08:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;5,388041193136064;cm;79,99944444444445;%;;%;19,481330555555555;cm
2024-10-25 09:00:00.000;7;None;65;cm;;None;5,36082324779194;cm;80;%;;%;65;cm
2024-10-25 10:00:00.000;7;None;65;cm;;None;5,334383646488889;cm;80;%;;%;65;cm
2024-10-25 11:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 12:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 13:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 14:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 15:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 16:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 17:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 18:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 19:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 20:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 21:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 22:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-25 23:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 00:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 01:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 02:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 03:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 04:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 05:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 06:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 07:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 08:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 09:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 10:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 11:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 12:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 13:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 14:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 15:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 16:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 17:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 18:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 19:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 20:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 21:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 22:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-26 23:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 00:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 01:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 02:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 03:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 04:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 05:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 06:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 07:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 08:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 09:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 10:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 11:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 12:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 13:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 14:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 15:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 16:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 17:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 18:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 19:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 20:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 21:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 22:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-27 23:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 00:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 01:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 02:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 03:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 04:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 05:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 06:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 07:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 08:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 09:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 10:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 11:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 12:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 13:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 14:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 15:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 16:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 17:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 18:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 19:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 20:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 21:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 22:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-28 23:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 00:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 01:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 02:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 03:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 04:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 05:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 06:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 07:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 08:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 09:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 10:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 11:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 12:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 13:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 14:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 15:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 16:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 17:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 18:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 19:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 20:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 21:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 22:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-29 23:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 00:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 01:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 02:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 03:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 04:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 05:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 06:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 07:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 08:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 09:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 10:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 11:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 12:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 13:00:00.000;7;None;65;cm;;None;5,317687988;cm;80;%;;%;65;cm
2024-10-30 14:00:00.000;7;None;65;cm;;None;5,209419681739784;cm;80;%;;%;65;cm
2024-10-30 15:00:00.000;7;None;65;cm;;None;13,991425431795372;cm;80;%;;%;65;cm
2024-10-30 16:00:00.000;7;None;65;cm;;None;69,86012496948638;cm;80;%;;%;67,92341111111111;cm
2024-10-30 17:00:00.000;6,9999513888888885;None;69,5526111111111;cm;;None;48,06938221133859;cm;79,99944444444445;%;;%;69,99950694444445;cm
2024-10-30 18:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;25,78305382418436;cm;79,99955555555556;%;;%;69,99961111111111;cm
2024-10-30 19:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;33,69055459417942;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-30 20:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;29,750868426613838;cm;79,99955555555556;%;;%;69,99961111111111;cm
2024-10-30 21:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;9,953340694399616;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-30 22:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;6,3642671929086285;cm;79,99955555555556;%;;%;69,99961111111111;cm
2024-10-30 23:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;15,266168859609934;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-31 00:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;27,13956896378243;cm;79,99955555555556;%;;%;69,99961111111111;cm
2024-10-31 01:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;34,28980310794845;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-31 02:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;42,233164420822845;cm;79,99955555555556;%;;%;69,99961111111111;cm
2024-10-31 03:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;43,02537949147633;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-31 04:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;34,5439926138496;cm;79,99955555555556;%;;%;69,99961111111111;cm
2024-10-31 05:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;37,36303270033849;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-31 06:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;49,168535071242935;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-31 07:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;50,432961131325655;cm;79,99955555555556;%;;%;69,99961111111111;cm
2024-10-31 08:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;66,86453605422628;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-31 09:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;78,67930372359096;cm;79,99955555555556;%;;%;69,99961111111111;cm
2024-10-31 10:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;45,52897999653287;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-31 11:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;48,98602146673907;cm;79,99955555555556;%;;%;69,99961111111111;cm
2024-10-31 12:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;66,69360635003292;cm;79,99944444444445;%;;%;69,99951388888888;cm
2024-10-31 13:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;59,63674197141114;cm;79,99955555555556;%;;%;68,34849444444444;cm
2024-10-31 14:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;30,34708682797474;cm;79,99944444444445;%;;%;64,99954861111111;cm
2024-10-31 15:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;37,028381772187274;cm;79,99955555555556;%;;%;56,49004444444444;cm
2024-10-31 16:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;23,26554834146379;cm;79,99944444444445;%;;%;28,085831944444443;cm
2024-10-31 17:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;24,444054968186943;cm;79,99955555555556;%;;%;;cm
2024-10-31 18:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;13,956097382348213;cm;79,99944444444445;%;;%;;cm
2024-10-31 19:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;14,825434556830727;cm;79,99955555555556;%;;%;18,882806944444443;cm
2024-10-31 20:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;31,033234642688434;cm;79,99944444444445;%;;%;;cm
2024-10-31 21:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;44,894286761574456;cm;79,99944444444445;%;;%;10,668576388888889;cm
2024-10-31 22:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;24,002761300299156;cm;79,99955555555556;%;;%;37,629890277777776;cm
2024-10-31 23:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;12,292733320620338;cm;79,99944444444445;%;;%;;cm
2024-11-01 00:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;10,77607404216005;cm;79,99944444444445;%;;%;24,97677361111111;cm
2024-11-01 01:00:00.000;6,999961111111111;None;69,99961111111111;cm;;None;17,20265791879436;cm;79,99955555555556;%;;%;;cm
2024-11-01 02:00:00.000;6,9999513888888885;None;69,99951388888888;cm;;None;30,952983727901504;cm;79,99944444444445;%;;%;;cm
2024-11-01 03:00:00.000;6,9999513888888885;None;65,7150125;cm;;None;36,37488614260645;cm;79,99944444444445;%;;%;24,832473611111112;cm
2024-11-01 04:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;15,41992286592109;cm;79,99955555555556;%;;%;;cm
2024-11-01 05:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;36,92858444793444;cm;79,99944444444445;%;;%;;cm
2024-11-01 06:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;30,011823117048174;cm;79,99944444444445;%;;%;21,528108333333332;cm
2024-11-01 07:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;34,02447129131023;cm;79,99944444444445;%;;%;16,369834722222222;cm
2024-11-01 08:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;46,89041007924575;cm;79,99955555555556;%;;%;3,4464625;cm
2024-11-01 09:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;58,67969503334369;cm;79,99944444444445;%;;%;42,20789444444444;cm
2024-11-01 10:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;66,94833627465194;cm;79,99955555555556;%;;%;;cm
2024-11-01 11:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;71,39583374906735;cm;79,99944444444445;%;;%;;cm
2024-11-01 12:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;54,53544198472254;cm;79,99944444444445;%;;%;22,544906944444445;cm
2024-11-01 13:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;38,427506223004514;cm;79,99944444444445;%;;%;19,57552638888889;cm
2024-11-01 14:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;53,478751879135636;cm;79,99955555555556;%;;%;;cm
2024-11-01 15:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;54,18069187366415;cm;79,99944444444445;%;;%;;cm
2024-11-01 16:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;40,33786728135992;cm;79,99944444444445;%;;%;18,54998888888889;cm
2024-11-01 17:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;38,129863755996226;cm;79,99944444444445;%;;%;;cm
2024-11-01 18:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;36,82493287023983;cm;79,99955555555556;%;;%;;cm
2024-11-01 19:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;28,31067416740411;cm;79,99944444444445;%;;%;27,155970833333335;cm
2024-11-01 20:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;25,96519181647889;cm;79,99944444444445;%;;%;;cm
2024-11-01 21:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;24,517058297720737;cm;79,99944444444445;%;;%;1,4117458333333333;cm
2024-11-01 22:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;24,218977723516502;cm;79,99944444444445;%;;%;49,7549;cm
2024-11-01 23:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;27,18506667324837;cm;79,99955555555556;%;;%;;cm
2024-11-02 00:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;27,627095693995994;cm;79,99944444444445;%;;%;15,855576388888888;cm
2024-11-02 01:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;29,837107420497574;cm;79,99944444444445;%;;%;4,122173611111111;cm
2024-11-02 02:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;32,03868900095271;cm;79,99944444444445;%;;%;;cm
2024-11-02 03:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;32,70316896898362;cm;79,99944444444445;%;;%;16,193720833333334;cm
2024-11-02 04:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;34,94143754955137;cm;79,99955555555556;%;;%;;cm
2024-11-02 05:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;39,41761666542792;cm;79,99944444444445;%;;%;;cm
2024-11-02 06:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;39,36910606324374;cm;79,99944444444445;%;;%;25,936209722222223;cm
2024-11-02 07:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;45,25826304568837;cm;79,99944444444445;%;;%;20,2411625;cm
2024-11-02 08:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;46,60951603640583;cm;79,99955555555556;%;;%;;cm
2024-11-02 09:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;58,15957371698714;cm;79,99944444444445;%;;%;22,118579166666667;cm
2024-11-02 10:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;61,68360503796946;cm;79,99944444444445;%;;%;;cm
2024-11-02 11:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;37,48844970479597;cm;79,99944444444445;%;;%;8,633336111111111;cm
2024-11-02 12:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;43,951544145505366;cm;79,99944444444445;%;;%;9,450873611111112;cm
2024-11-02 13:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;18,06961656898921;cm;79,99955555555556;%;;%;;cm
2024-11-02 14:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;19,882078606296965;cm;79,99944444444445;%;;%;22,66916527777778;cm
2024-11-02 15:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;35,16975834550349;cm;79,99944444444445;%;;%;4,640331944444444;cm
2024-11-02 16:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;42,36912681767935;cm;79,99944444444445;%;;%;27,197841666666665;cm
2024-11-02 17:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;42,6139682801071;cm;79,99955555555556;%;;%;24,179006944444446;cm
2024-11-02 18:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;40,27335604870917;cm;79,99944444444445;%;;%;;cm
2024-11-02 19:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;33,291859107163496;cm;79,99944444444445;%;;%;;cm
2024-11-02 20:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;15,45611998297796;cm;79,99944444444445;%;;%;20,288775;cm
2024-11-02 21:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;43,551585769710805;cm;79,99944444444445;%;;%;;cm
2024-11-02 22:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;44,505306017136206;cm;79,99955555555556;%;;%;1,4110777777777779;cm
2024-11-02 23:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;46,17547965260388;cm;79,99944444444445;%;;%;15,275343055555556;cm
2024-11-03 00:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;50,2318602568744;cm;79,99944444444445;%;;%;;cm
2024-11-03 01:00:00.000;6,9999513888888885;None;64,99954861111111;cm;;None;58,71947225561938;cm;79,99944444444445;%;;%;36,3519;cm
2024-11-03 02:00:00.000;6,999961111111111;None;64,9996388888889;cm;;None;61,58692717971102;cm;79,99955555555556;%;;%;10,713227777777778;cm
